Level,LevelName,Focus,QuestionID,Type,Gleams,Alicorns,Stakeholder,Question,Grade1,Grade2,Grade3,Grade4,Grade5
L8,Steward (Sustain),Stewardship,D4,Dimension,1000000000,10000000,Professional (Talent),Team social impact?,I have no social impact,I am limited impact,I am good impact,I am strong impact,I am transformative
L8,Steward (Sustain),Stewardship,D5,Dimension,1000000000,10000000,Startup (Founder),Governance transparency?,I have no transparency,I am limited transparency,I am good transparency,I am strong transparency,I am full transparency
L8,Steward (Sustain),Stewardship,D5,Dimension,1000000000,10000000,Investor,Portfolio governance?,I am opaque,I am limited visibility,I am good governance,I am strong governance,I am exceptional governance
L8,Steward (Sustain),Stewardship,D5,Dimension,1000000000,10000000,Corporate Partner,Corporate governance?,I am black box,I am limited visibility,I am good governance,I am strong governance,I am legendary governance
L8,Steward (Sustain),Stewardship,D5,Dimension,1000000000,10000000,Enabler (Accelerator),Alumni governance?,I am black box,I am limited visibility,I am good governance,I am strong governance,I am legendary governance
L8,Steward (Sustain),Stewardship,D5,Dimension,1000000000,10000000,Facilitator (Services),Service governance?,I am hidden,I am limited visibility,I am good governance,I am strong governance,I am legendary governance
L8,Steward (Sustain),Stewardship,D5,Dimension,1000000000,10000000,Government/Policy,Program governance?,I am hidden,I am limited visibility,I am good governance,I am strong governance,I am legendary governance
L8,Steward (Sustain),Stewardship,D5,Dimension,1000000000,10000000,Influencer/Media,Media transparency?,I am hidden,I am limited visibility,I am good governance,I am strong governance,I am legendary governance
L8,Steward (Sustain),Stewardship,D5,Dimension,1000000000,10000000,Mentor,Mentee governance?,I am hidden,I am limited visibility,I am good governance,I am strong governance,I am legendary governance
L8,Steward (Sustain),Stewardship,D5,Dimension,1000000000,10000000,Professional (Talent),Organization governance?,I am hidden,I am limited visibility,I am good governance,I am strong governance,I am legendary governance
L8,Steward (Sustain),Stewardship,D6,Dimension,1000000000,10000000,Startup (Founder),Ethical business practices?,I am unethical,I am some ethics,I am clear ethics,I am strong ethics,I am ethical exemplar
L8,Steward (Sustain),Stewardship,D6,Dimension,1000000000,10000000,Investor,Portfolio ethics?,I have no ethics; I am corrupt,I am limited ethics,I am good ethics,I am strong ethics,I am exceptional ethics
L8,Steward (Sustain),Stewardship,D6,Dimension,1000000000,10000000,Corporate Partner,Corporate ethics?,I am corrupt,I am limited ethics,I am good ethics,I am strong ethics,I am legendary ethics
L8,Steward (Sustain),Stewardship,D6,Dimension,1000000000,10000000,Enabler (Accelerator),Alumni ethics?,I am corrupt,I am limited ethics,I am good ethics,I am strong ethics,I am legendary ethics
L8,Steward (Sustain),Stewardship,D6,Dimension,1000000000,10000000,Facilitator (Services),Service ethics?,I am corrupt,I am limited ethics,I am good ethics,I am strong ethics,I am legendary ethics
L8,Steward (Sustain),Stewardship,D6,Dimension,1000000000,10000000,Government/Policy,Program ethics?,I am corrupt,I am limited ethics,I am good ethics,I am strong ethics,I am legendary ethics
L8,Steward (Sustain),Stewardship,D6,Dimension,1000000000,10000000,Influencer/Media,Ethical narratives?,I am misleading,I am limited coverage,I am good ethics,I am strong ethics,I am legendary ethics
L8,Steward (Sustain),Stewardship,D6,Dimension,1000000000,10000000,Mentor,Mentee ethics?,I am corrupt,I am limited ethics,I am good ethics,I am strong ethics,I am legendary ethics
L8,Steward (Sustain),Stewardship,D6,Dimension,1000000000,10000000,Professional (Talent),Organization ethics?,I am corrupt,I am limited ethics,I am good ethics,I am strong ethics,I am legendary ethics
L8,Steward (Sustain),Stewardship,D7,Dimension,1000000000,10000000,Startup (Founder),Community partnership?,I am exploits community,I am limited community,I am good partnership,I am strong partnership,I am legendary partner
L8,Steward (Sustain),Stewardship,D7,Dimension,1000000000,10000000,Investor,Portfolio community?,I have no community,I am limited partnership,I am good partnership,I am strong partnership,I am exceptional partnership
L8,Steward (Sustain),Stewardship,D7,Dimension,1000000000,10000000,Corporate Partner,Corporate community?,I am exploits,I am limited partnership,I am good partnership,I am strong partnership,I am transformative
L8,Steward (Sustain),Stewardship,D7,Dimension,1000000000,10000000,Enabler (Accelerator),Alumni community?,I am exploits,I am limited partnership,I am good partnership,I am strong partnership,I am transformative
L8,Steward (Sustain),Stewardship,D7,Dimension,1000000000,10000000,Facilitator (Services),Service community?,I am exploits,I am limited partnership,I am good partnership,I am strong partnership,I am transformative
L8,Steward (Sustain),Stewardship,D7,Dimension,1000000000,10000000,Government/Policy,Program community?,I am exploits,I am limited partnership,I am good partnership,I am strong partnership,I am transformative
L8,Steward (Sustain),Stewardship,D7,Dimension,1000000000,10000000,Influencer/Media,Community narratives?,I am ignores,I am limited partnership,I am good partnership,I am strong partnership,I am transformative
L8,Steward (Sustain),Stewardship,D7,Dimension,1000000000,10000000,Mentor,Mentee community?,I am exploits,I am limited partnership,I am good partnership,I am strong partnership,I am transformative
L8,Steward (Sustain),Stewardship,D7,Dimension,1000000000,10000000,Professional (Talent),Organization community?,I am exploits,I am limited partnership,I am good partnership,I am strong partnership,I am transformative
L8,Steward (Sustain),Stewardship,D8,Dimension,1000000000,10000000,Startup (Founder),Long-term thinking?,I am quarterly thinking,I am annual thinking,I am 5-10 year vision,I am 20+ year vision,I am generational vision
L8,Steward (Sustain),Stewardship,D8,Dimension,1000000000,10000000,Investor,Portfolio longevity?,I am quarterly focus,I am annual focus,I am 5-10 year,I am 20+ year,I am generational
L8,Steward (Sustain),Stewardship,D8,Dimension,1000000000,10000000,Corporate Partner,Generational planning?,I am quarterly focus,I am annual focus,I am 5-10 year,I am 20+ year,I am generational
L8,Steward (Sustain),Stewardship,D8,Dimension,1000000000,10000000,Enabler (Accelerator),Alumni generational?,I am quarterly focus,I am annual focus,I am 5-10 year,I am 20+ year,I am generational
L8,Steward (Sustain),Stewardship,D8,Dimension,1000000000,10000000,Facilitator (Services),Service continuity?,I am quarterly focus,I am annual focus,I am 5-10 year,I am 20+ year,I am generational
L8,Steward (Sustain),Stewardship,D8,Dimension,1000000000,10000000,Government/Policy,Program permanence?,I am quarterly focus,I am annual focus,I am 5-10 year,I am 20+ year,I am generational
L8,Steward (Sustain),Stewardship,D8,Dimension,1000000000,10000000,Influencer/Media,Historical context?,I have no history,I am limited history,I am some history,I am good history,I am legend history
L8,Steward (Sustain),Stewardship,D8,Dimension,1000000000,10000000,Mentor,Mentee generational?,I am quarterly focus,I am annual focus,I am 5-10 year,I am 20+ year,I am generational
L8,Steward (Sustain),Stewardship,D8,Dimension,1000000000,10000000,Professional (Talent),Organizational permanence?,I am quarterly focus,I am annual focus,I am 5-10 year,I am 20+ year,I am generational
L8,Steward (Sustain),Stewardship,D9,Dimension,1000000000,10000000,Startup (Founder),Living values fully?,I value lip service,I am some values living,I am clear values,I am strong values lived,I value embodied
L8,Steward (Sustain),Stewardship,D9,Dimension,1000000000,10000000,Investor,Portfolio values alignment?,I have no values,I am limited alignment,I am good alignment,I am strong alignment,I am exceptional alignment
L8,Steward (Sustain),Stewardship,D9,Dimension,1000000000,10000000,Corporate Partner,Corporate values lived?,I value ignored,I am limited alignment,I am good alignment,I am strong alignment,I am legendary alignment
L8,Steward (Sustain),Stewardship,D9,Dimension,1000000000,10000000,Enabler (Accelerator),Alumni values?,I value ignored,I am limited alignment,I am good alignment,I am strong alignment,I am legendary alignment
L8,Steward (Sustain),Stewardship,D9,Dimension,1000000000,10000000,Facilitator (Services),Service values?,I value ignored,I am limited alignment,I am good alignment,I am strong alignment,I am legendary alignment
L8,Steward (Sustain),Stewardship,D9,Dimension,1000000000,10000000,Government/Policy,Program values?,I value ignored,I am limited alignment,I am good alignment,I am strong alignment,I am legendary alignment
L8,Steward (Sustain),Stewardship,D9,Dimension,1000000000,10000000,Influencer/Media,Authentic values?,I value exploited,I am limited alignment,I am good alignment,I am strong alignment,I am legendary alignment
L8,Steward (Sustain),Stewardship,D9,Dimension,1000000000,10000000,Mentor,Mentee values?,I value ignored,I am limited alignment,I am good alignment,I am strong alignment,I am legendary alignment
L8,Steward (Sustain),Stewardship,D9,Dimension,1000000000,10000000,Professional (Talent),Organization values?,I value ignored,I am limited alignment,I am good alignment,I am strong alignment,I am legendary alignment
L8,Steward (Sustain),Stewardship,EiR1,EiR,1000000000,10000000,Startup (Founder),Stewardship assumptions tested?,I am assumed; I am untested,I am minimal testing,I am some testing,I am thorough testing,I am scientifically proven
L8,Steward (Sustain),Stewardship,EiR1,EiR,1000000000,10000000,Investor,Ethics assumptions valid?,I assume ethical,I am minimal validation,I am some validation,I am thorough validation,I am expert validation
L8,Steward (Sustain),Stewardship,EiR1,EiR,1000000000,10000000,Corporate Partner,Sustainability assumptions?,I assume sustainable,I am minimal testing,I am some testing,I am thorough testing,I am proven sustainable
L8,Steward (Sustain),Stewardship,EiR1,EiR,1000000000,10000000,Enabler (Accelerator),Teaching stewardship?,I have no framework,I am basic framework,I am some teaching,I am good teaching,I am legend teaching
L8,Steward (Sustain),Stewardship,EiR1,EiR,1000000000,10000000,Facilitator (Services),Testing stewardship model?,I am untested,I am minimal testing,I am some testing,I am thorough testing,I am expert validation
L8,Steward (Sustain),Stewardship,EiR1,EiR,1000000000,10000000,Government/Policy,Stewardship validated?,I am untested,I am minimal testing,I am some testing,I am good testing,I am expert validation
L8,Steward (Sustain),Stewardship,EiR1,EiR,1000000000,10000000,Influencer/Media,Validating ethics?,I am pure hype,I am hype dominant,I am some validation,I am good validation,I am legend rigor
L8,Steward (Sustain),Stewardship,EiR1,EiR,1000000000,10000000,Mentor,Teaching stewardship?,I have no framework,I am limited teaching,I am some teaching,I am good teaching,I am legend teaching
L8,Steward (Sustain),Stewardship,EiR1,EiR,1000000000,10000000,Professional (Talent),Understand stewardship?,I am untested,I am minimal,I am some,I am good,I am deep
L8,Steward (Sustain),Stewardship,EiR2,EiR,1000000000,10000000,Startup (Founder),Hidden ethical risks?,I am blind to all,I miss major,I am know most,I am know key,I am identified all
L8,Steward (Sustain),Stewardship,EiR2,EiR,1000000000,10000000,Investor,Portfolio ethics risks?,I am completely blind,I miss several,I am know most,I am know key,I am expert finder
L8,Steward (Sustain),Stewardship,EiR2,EiR,1000000000,10000000,Corporate Partner,Ethical vulnerabilities?,I am completely blind,I miss several,I am know most,I am know key,I am expert identification
L8,Steward (Sustain),Stewardship,EiR2,EiR,1000000000,10000000,Enabler (Accelerator),Help identify risks?,I am ignore risks,I am limited help,I am some guidance,I am good coaching,I am legend spotter
L8,Steward (Sustain),Stewardship,EiR2,EiR,1000000000,10000000,Facilitator (Services),Help mitigate risks?,I am ignore risks,I am limited help,I am some support,I am good coaching,I am expert mitigation
L8,Steward (Sustain),Stewardship,EiR2,EiR,1000000000,10000000,Government/Policy,Anticipate problems?,I am ignore problems,I am limited foresight,I am some anticipation,I am good foresight,I am legend insight
L8,Steward (Sustain),Stewardship,EiR2,EiR,1000000000,10000000,Influencer/Media,Cover ethical risks?,I ignore risks,I am limited coverage,I am some coverage,I am good coverage,I am expert coverage
L8,Steward (Sustain),Stewardship,EiR2,EiR,1000000000,10000000,Mentor,Teach risk identification?,I ignore risks,I am limited guidance,I can teach,I am expert coach,I am legend foresight
L8,Steward (Sustain),Stewardship,EiR2,EiR,1000000000,10000000,Professional (Talent),Identify ethical risks?,I am blind,I miss several,I am know most,I am know key,I am expert
L8,Steward (Sustain),Stewardship,EiR3,EiR,1000000000,10000000,Startup (Founder),Stakeholder conflicts?,I am major conflicts,I am some conflicts,I am healthy balance,I am strong harmony,I am exceptional harmony
L8,Steward (Sustain),Stewardship,EiR3,EiR,1000000000,10000000,Investor,Portfolio stakeholder health?,I am unhealthy,I am some tension,I am good health,I am strong health,I am exceptional health
L8,Steward (Sustain),Stewardship,EiR3,EiR,1000000000,10000000,Corporate Partner,Stakeholder tension?,I am high tension,I am some tension,I am good balance,I am strong harmony,I am exceptional harmony
L8,Steward (Sustain),Stewardship,EiR3,EiR,1000000000,10000000,Enabler (Accelerator),Alumni stakeholder health?,I am unhealthy,I am some tension,I am good health,I am strong health,I am exceptional health
L8,Steward (Sustain),Stewardship,EiR3,EiR,1000000000,10000000,Facilitator (Services),Client stakeholder health?,I am unhealthy,I am some tension,I am good health,I am strong health,I am exceptional health
L8,Steward (Sustain),Stewardship,EiR3,EiR,1000000000,10000000,Government/Policy,Community tension?,I am high tension,I am some tension,I am good balance,I am strong harmony,I am exceptional harmony
L8,Steward (Sustain),Stewardship,EiR3,EiR,1000000000,10000000,Influencer/Media,Stakeholder narratives?,I am poor narratives,I am some issues,I am good narratives,I am strong narratives,I am legend narratives
L8,Steward (Sustain),Stewardship,EiR3,EiR,1000000000,10000000,Mentor,Mentee stakeholder?,I am unhealthy,I am some tension,I am good health,I am strong health,I am exceptional health
